"AF3","F7","F3","FC5","T7","P7","O1","O2","P8","T8","FC6","F4","F8","AF4","eyeDetection"
4356.92,4007.93944664487,4271.77829512198,6523.60562515575,4378.99220474568,8665.56212462433,9493.22125936692,4721.49466654192,3012.94183431299,4238.35322662367,4236.48464138462,4320.36264661367,3313.02788449599,2658.07537309894,"'0'"
4292.31,4004.12953851479,4306.90138489808,5809.92728076002,4395.12618858802,4926.97083261168,17739.9985652483,4720.12385641633,6932.04550397523,4313.62366102554,4258.85072880074,4325.51890088616,4481.53088617826,2380.27398413347,"'0'"
4298.46,4009.30807614961,4232.37243551933,4428.94295274778,4387.3948371736,3808.55421038172,2248.31606630176,4606.99903467125,5214.40090637694,4298.01957823826,4257.18661837662,4298.285657501,3264.02324534992,12792.3148205354,"'1'"
4307.18,4013.39211473583,4232.07962921714,5844.11179691472,4387.56762841105,9986.25795829623,4477.34407174041,4724.56275018546,3751.9717374663,4236.21025722685,4211.23862768451,4290.10487787599,3316.56991027927,17054.4654219883,"'0'"
4296.41,4001.55788324607,4240.397534392,11502.1879346082,4382.35507160448,4582.81564892561,5750.11780051352,4632.11539898598,3834.78699982696,4209.63782046505,4182.6188308576,4268.40706620361,3496.69139026269,11727.3607763098,"'0'"
4291.28,4000.88839193916,4357.36148753634,9756.75131070518,4423.67866134089,5033.85253987027,5081.58318315147,4718.11123799546,4157.42112317525,4233.79461272117,4224.85980395291,4318.66039527509,6463.64559175943,2863.74747431382,"'0'"
4297.44,4005.46566091486,4281.14627307284,5803.53519591849,4389.03727073784,9147.10518237789,9061.01175771914,4719.98537570846,4830.30944570685,4315.52408955393,4263.55575053683,4318.64119813239,3681.345634893,5898.54540747391,"'0'"
4326.15,4016.41057995265,4281.69095816664,4981.03814987412,4387.42311472665,7225.73451438325,3186.44106070293,4700.51076198892,2955.20459991896,4245.31296548503,4227.31523793948,4314.42085739217,3884.56342741809,16957.7831461583,"'0'"
4305.64,4011.27592773191,4255.84453926508,2885.79506737768,4338.58569240561,5542.05516838857,7862.63028823301,4710.563420898,5144.06152779109,4325.84931419334,4267.09483918379,4324.15456154413,6103.289186856,6535.52372498555,"'0'"
4296.41,4008.24050100804,4262.50642850731,8171.50639500721,4386.61235494851,6942.76603932369,11987.653132387,4724.5159705554,4435.12221323714,4313.06073221366,4259.7117820398,4311.75728186331,5142.90302324344,8798.11001893027,"'1'"
4307.69,4011.12574066973,4225.3448567441,7162.18643182767,4386.97326935123,5423.83975235022,4607.60969836817,4723.12258573148,4013.8813507795,4236.96953855698,4208.71171193517,4289.55700560134,5164.17296425611,7246.63999614787,"'0'"
4299.49,4007.26896329604,4312.92028470964,8654.14368308616,4397.19618260714,5970.05005070321,9803.87410465527,4718.5773872211,4481.35992134817,4315.89785276189,4261.86782629188,4324.43959161369,5833.94697121046,2125.84307370337,"'1'"
4282.05,3996.72481366137,4275.91867424598,6023.28416139285,4384.34363160218,3235.30702572262,4782.87558261732,4639.84830283159,4711.25735239406,4274.14005998906,4236.39243363353,4296.19979744979,3799.72182608507,2013.39053548061,"'0'"
4272.31,3992.03719124084,4320.16271485399,9766.63442804811,4398.32712441597,4433.27706089957,2853.54926173385,4609.43741463262,3445.98675554016,4214.31965684747,4198.34130016366,4288.65345852944,2363.81027126243,2098.91931345814,"'1'"
4263.59,3988.25392690952,4250.9322645185,5727.87052389056,4379.81973254981,9908.48291822342,6681.3104192961,4716.98385315105,7776.54110858307,4304.57824530828,4256.2989180506,4308.21491448107,4695.52059309088,1471.43098896319,"'0'"
4295.9,4002.43398261078,4254.75872657526,9303.08531254588,4385.75194312728,5869.52253868707,2120.24618466714,4698.62444892465,2382.66118703553,4243.77435439157,4220.17295609156,4295.38604082922,5071.3074436022,7591.44989404366,"'1'"
4280,3993.41914378059,4224.35635730857,8194.29315113836,4378.22171049571,8121.65322335802,2598.76984399444,4699.69890802934,4891.3370781178,4317.56832640003,4265.47725140603,4302.00859940824,4970.92886097483,2206.89895183784,"'1'"
4294.87,3998.37646562448,4272.87894744101,7816.24516758639,4384.38930027197,7554.14490056685,13267.3656791989,4723.7497137176,3281.39212513357,4233.15594401524,4213.82634693531,4297.88202910539,3373.24094106848,13085.8971089152,"'0'"
4289.23,3995.39253383291,4242.89641186085,9993.5879976278,4381.11019900974,4819.81663996243,8122.57638465453,4723.89969692829,1397.83783706427,4233.48798455872,4209.34073847741,4284.50726818996,4680.36163493816,1963.68707680899,"'0'"
4301.54,4009.41510475409,4267.71349943418,3640.63306016608,4337.41606446532,5004.07166337125,7938.22379142557,4709.69412893873,2508.72237639992,4241.97584832276,4220.69844547348,4306.33946722372,4496.40529589813,4072.66995286629,"'0'"
4323.08,4021.25176440375,4335.03003044214,4065.13272419407,4339.22462155925,4595.44106079493,9366.61134311084,4646.00645253067,3605.33188782741,4214.5645153455,4204.05611620478,4302.88873829873,3244.54211703049,8893.95214593324,"'0'"
4307.18,4011.15343994858,4316.35814024188,4222.17672307425,4404.20553195797,8927.35451385117,12114.7441231068,4716.54839389657,4194.23897616183,4245.63194977771,4208.24215689689,4314.73890643933,5732.45376672562,6768.30169548365,"'0'"
4293.85,4003.14571465071,4260.62631005846,5519.95053857934,4386.4715308318,4207.00584211463,6787.08702586159,4639.8180402115,2935.13821464718,4209.93903351584,4185.31438086125,4273.3458243245,5193.10336741391,6669.44303185969,"'0'"
4277.95,3992.60454062017,4237.16518542857,8446.22460317577,4378.36713715792,5530.23142039957,3022.91191199045,4700.55738501474,3117.72035201605,4242.25623397984,4210.77804203606,4282.25942616432,2845.04705807499,5082.11933350451,"'0'"
4320,4019.20832400199,4215.02335959119,6484.0746149352,4386.00671389499,7191.7021944176,5973.69628301796,4724.48408218091,5772.52873680103,4311.34014329594,4263.05885163783,4310.34717093013,3773.29036015866,4677.52289153636,"'0'"
4316.92,4011.48038149165,4219.94200513941,3123.20797398,4336.69978948973,10795.360948739,10965.9099067523,4710.22097510811,4421.87476973307,4323.63148410184,4265.50265609104,4319.38603637,5940.84063060826,5775.19628151093,"'0'"
4302.56,4007.20539930314,4277.88245553069,4923.13699955134,4389.2994218565,4389.13059550651,3890.92143175221,4604.97575791653,1373.91162799055,4213.81060010081,4202.1908148228,4285.475493044,2627.28353222731,5746.44532965074,"'1'"
4360.51,4034.78558721899,4279.20917140872,4421.5615143482,4395.35041086119,3868.54967021433,3414.30363211228,4596.4286840647,7519.7784162481,4293.36298003565,4283.78302398614,4321.68295845187,5227.28572620689,2434.58777803861,"'1'"
4277.44,3991.19771425802,4264.25297439785,3656.45926655456,4329.19382727377,7578.74193672632,6082.59324055596,4711.79268824144,5528.88850700312,4314.88700496829,4256.63422126501,4314.32615199367,6659.60042329631,13322.1390959498,"'0'"
4273.85,3994.6878939319,4223.07024354064,10118.0029948368,4378.27346040865,5319.37193463763,6991.2210618233,4720.01793159321,5498.86051077272,4303.97576527255,4254.51287704081,4304.3645394089,5287.84452505619,1381.72292324787,"'0'"
4363.59,4037.19272064088,4263.83769982536,3543.26000963128,4334.54518416138,7899.0490541395,14788.6187745651,4710.41722613496,6074.35494287306,4328.23068942125,4299.78941771216,4351.251710131,3504.01813426592,8533.06340277326,"'0'"
4344.1,3998.52626878477,4254.60865234056,7922.90646520266,4372.88283990199,3283.66743586836,9735.05057242456,4637.66224103788,2081.69180720639,4213.42204837805,4193.84491409193,4276.17128356532,5780.69162856769,3576.21988568413,"'0'"
4275.38,3991.32801636042,4245.50797586996,7440.75763981874,4377.78052929318,7793.69835364345,11232.2601852384,4719.21059362853,4588.73647180035,4307.69694199658,4261.56952214327,4307.13736586214,4863.30504228528,4180.52856159714,"'1'"
4311.28,4013.55892466806,4190.84679819933,3497.74225726434,4336.87608713851,6675.5726753944,7989.13388537682,4712.07258391001,5437.49292252042,4319.51370482162,4262.66336502993,4314.26176602472,5072.23000182897,6479.98807038754,"'0'"
4298.46,4007.15042623005,4391.50630099203,3029.75866704263,4338.56207850806,4852.47596897112,4045.81171725688,4686.83111831894,2874.00987794451,4244.74913762702,4220.71749529141,4318.48369506604,5444.11761293334,1592.21656656866,"'0'"
4286.67,3995.75003822469,4253.35755953395,7806.12854341234,4381.92081256346,3701.38130627819,3351.46864969425,4606.26066116303,4456.93071172202,4288.31634479601,4249.13720312226,4292.8893842842,5864.35537613629,8143.33791790213,"'1'"
4290.77,4001.83755407514,4266.08057046743,11159.2712986702,4384.62196330275,6143.24471120961,5876.1751051112,4724.16583632818,4985.63675945787,4310.78390422051,4264.9552884396,4311.79219749949,5904.26414360305,9140.67529513322,"'0'"
4310.77,4007.71924692204,4284.11366032173,3964.49738938718,4338.77683487122,6296.24070632092,15307.8126181612,4713.76888003291,3151.11130233231,4244.15573703649,4224.71645336971,4313.40567655932,4665.09815293426,9640.15823544492,"'0'"
4270.77,3991.16002970112,4284.51341870095,9780.73489089219,4382.39367536695,6480.88032763,9021.25735757091,4718.08495383754,1495.12270411211,4230.38284640911,4205.5780928691,4303.71152317644,5588.51852346069,6324.65203517615,"'1'"
4261.54,3989.08718626639,4256.21629315735,8337.04929242801,4380.3726700326,5505.29672391774,7271.64351580651,4714.80614693094,3151.7613356385,4226.55156799319,4198.41227214382,4282.40835004578,3834.4627551755,2436.98391736233,"'0'"
4278.97,3995.29504727079,4219.60498049252,6669.3110161837,4381.03092756455,6542.31799224009,2326.91666678088,4701.61828827768,9519.58506584204,4317.14052778603,4262.25236453387,4300.72119305432,2846.33626951962,13471.0353827494,"'0'"
4308.72,4006.67035126739,4240.80210823409,14968.6573348193,4386.96230533274,9094.16393246349,4985.8344771721,4721.99372062934,3607.63376284611,4238.61550877271,4212.77057854847,4292.16655150559,5139.54422179754,8697.61847973843,"'0'"
4294.36,4007.12055223975,4300.35120653257,7848.71267653569,4396.9224002165,6383.77450843865,8147.10583632648,4720.68533641861,6181.25490003626,4313.96606856582,4262.21380955819,4327.36413197139,4376.45063412164,6810.63351699858,"'0'"
4271.79,3989.60654178175,4228.43832852244,5811.30972728847,4377.85243749184,9051.2393622052,12479.8535990047,4721.98822245345,2623.92988323904,4226.35685270965,4196.74153561486,4274.88108865924,5953.03722902068,8104.43823047056,"'1'"
4308.21,4005.46556605999,4198.76167351869,6182.41645145594,4386.54353825665,4139.54209623392,5242.82775178578,4630.78874211866,1997.86563691086,4208.02262491333,4184.91121659172,4273.2539454496,4956.53774894922,4007.86560144188,"'0'"
4306.67,4006.40456492463,4249.91065511221,7663.13937440149,4386.97397703139,3463.12256975576,5637.11173767488,4639.71217283899,4135.53444943238,4214.08521803121,4191.42873890387,4278.82288460347,5138.74418254647,6008.46119051263,"'0'"
4289.23,4003.31053966105,4290.73162228164,8056.28486013436,4393.40728418403,5431.933334858,10476.6680479062,4721.32340557737,4213.95387184027,4260.85745524029,4223.87227295692,4312.75578924615,2269.41886063127,5638.36061768346,"'0'"
4283.59,3993.5273414664,4159.96668658004,8473.62995321284,4378.42028747254,6051.61830244201,8248.13873012819,4725.0871599304,5601.8592913,4309.30583042725,4253.06246036304,4304.9818426306,3373.67827540299,2882.24152248355,"'0'"
4280.51,3992.26628578837,4279.37189689003,2841.83399050304,4333.62898445307,3738.1403224156,2923.07076818282,4597.45780104898,3338.69267820829,4216.32557127323,4194.43277167074,4283.51469188081,5405.39299487639,12230.0799626662,"'1'"
4306.67,4004.17265978035,4242.5390407563,4589.93676232388,4384.69592596088,2893.96823853375,4013.48779945065,4605.91422416747,4812.35737985349,4295.2020869613,4255.25902816884,4295.25110948796,3368.64590975266,9814.7524402319,"'1'"
4305.64,4011.58773307921,4195.53883307465,8142.31273709891,4387.36883534722,3050.49778707778,6168.67856532906,4627.02304605082,4482.53476948098,4286.31099698987,4243.71099001359,4292.42815506255,4591.62300739071,12747.3697930999,"'0'"
4272.31,3995.88894391734,4244.75371584197,7426.5141402034,4381.71653392391,3208.88426764716,12027.5360369737,4630.81066296739,6399.00190881938,4274.18948933641,4236.40090438833,4290.28909335299,3716.70946694792,11548.4592342108,"'0'"
4316.92,4015.46789330066,4140.53081918446,3840.82602872904,4337.37786649472,7030.87879059053,3228.64665877176,4684.19682729098,5509.69166607952,4335.92839245694,4266.40167468055,4313.14108810287,1866.38831126795,20948.9075311019,"'0'"
4293.33,4002.22995797936,4257.07280582805,11515.0742558031,4382.12430585356,5720.6072013827,3536.11614275408,4698.06287282667,3452.73189243254,4242.32124220867,4220.97333049114,4296.47708453627,4828.62532859033,2587.97592833682,"'1'"
4367.18,4037.53855934777,4240.7125352479,3982.85151665013,4333.45393136248,10826.4170224119,4580.90879480961,4711.68172774609,2491.61493633456,4241.46559739146,4250.26357961195,4318.1170345825,3450.63329670071,8850.1490701829,"'0'"
4273.85,3994.11442362079,4181.09245032809,4323.88826298922,4377.62823148902,6754.43985067679,4779.95575762164,4722.7100211144,7040.12050702398,4302.39296636829,4253.78406464864,4302.42663306061,5614.27002164869,3330.73747101024,"'0'"
4290.77,4004.5504799044,4330.2636992516,8591.71048752191,4409.64205428876,8080.00102470011,7948.27429772056,4719.82564634838,1730.19376864099,4230.83790093495,4216.35059460998,4316.96124496496,5067.73371888216,1864.18081693504,"'0'"
4275.9,3992.11415592129,4219.65457598922,5462.46996368014,4377.06445999583,8719.21809791732,5442.6491639423,4721.94287177864,4142.65148529798,4227.34676465082,4196.87614146356,4275.28840916797,4866.86087115273,13839.6486053802,"'1'"
4288.72,3999.83781937098,4224.00668379583,6995.13647528188,4381.50496592819,4513.41173049285,11784.0445494335,4629.1845400552,3794.14577946413,4208.49610452256,4183.21437542142,4266.53648577206,3829.12156284749,10546.8274593888,"'0'"
4291.79,4003.28949546395,4306.68650692078,10075.0116123294,4394.75253918933,3369.3300685953,7281.37562841278,4640.58761288248,6472.19807792766,4284.67066538368,4249.31401612353,4311.02879652799,5555.12886211736,16229.9926122795,"'0'"
4276.41,3995.37729403475,4315.29501476506,4554.76702063459,4399.94554922561,10257.6530833748,5535.63470118812,4717.63531778401,7607.932868958,4303.77351168813,4257.56559645457,4322.7192152696,5481.31127505949,4649.95003776053,"'0'"
4302.05,4007.52851575456,4202.03542853009,2639.16409168891,4338.43044956267,6737.47995666543,3660.87821031189,4686.99790428882,4995.14804542882,4334.7667441184,4261.61431234028,4305.41753128209,3472.98315881084,7906.43141839119,"'0'"
4269.74,3990.09759991492,4240.10366680557,2556.66223184749,4330.11596636701,2971.58713428869,8561.35821352458,4644.92307482264,6636.91804270613,4283.90673054917,4260.70533298784,4304.80502907401,6670.39276492952,8898.47565159827,"'1'"
4276.41,3994.7408686782,4289.97689039785,5055.76007467658,4386.9011714477,3022.90571198747,7667.07864703309,4639.80666416998,6613.44502116446,4275.7846890282,4238.09466395904,4303.17354923631,6299.26626135705,8814.39342047078,"'0'"
4266.15,3991.47653161913,4275.97063598255,8689.1978058951,4381.32626921479,4808.70904070461,12236.0852711347,4716.31766000883,4989.32245973378,4305.46464166455,4259.43723363917,4314.90546078336,4758.76056603634,2516.64222416843,"'0'"
4253.33,4002.63282296985,4310.83962620658,5155.37558419714,4396.62787390324,6051.28617179302,2494.76966296719,4685.61755640355,5330.13897877316,4313.67863372799,4261.47909965067,4320.8883990035,4284.46867563118,10608.6409365227,"'1'"
4302.56,4007.90400877236,4167.64587671117,10612.6270564202,4386.94641954713,6544.34613239776,7675.7902738041,4726.04028049827,8586.27694746978,4316.64451799297,4254.89255600626,4303.85466219525,5932.63827813784,1605.31376408672,"'0'"
4303.59,4010.49043849478,4270.80957946313,4527.02282759572,4388.9634522784,6502.88294042246,9684.2529876396,4723.82945009345,3515.07463946298,4235.28161973546,4214.13943387734,4298.68133122055,3492.58364974315,7557.13810741002,"'0'"
4295.38,4004.53651386223,4199.04018685468,10704.2177164497,4384.80699216814,7334.03895304147,5949.10525680622,4725.91459644928,3444.09457944929,4231.29778570149,4204.23396916902,4282.75326959941,4435.14081829201,11437.5637805065,"'0'"
4304.1,4008.06390066566,4353.28052408168,11766.8342899225,4424.77890776748,4638.35625920951,6952.95965990401,4654.92945012428,1894.60545920486,4219.82510175744,4211.21715259777,4305.66920465433,5354.43406240419,8748.20963401676,"'1'"
4306.15,4008.28670902479,4239.24356526114,12987.0490530249,4386.51980925328,3864.96421606806,14580.9391788279,4636.53258103715,3295.5428914946,4213.3788365111,4186.67746706606,4278.05664585576,3179.08931055569,5060.9015011141,"'0'"
4272.31,3995.7112986367,4228.72892918217,18736.6016701376,4381.46267823176,4367.96319060585,7622.81617546653,4626.40373754152,2224.57305185173,4201.04880393953,4176.61549401382,4257.998712728,4509.91951814162,10089.791175403,"'0'"
4249.74,4004.01677226392,4313.85496713742,6009.51360554627,4405.65409444302,8187.38321666133,3868.87599241117,4688.07151065894,6801.39790083095,4315.04343469253,4264.11480886361,4321.01469995801,7630.50039797634,5357.28939112768,"'1'"
4289.74,3999.58485855663,4297.36313122662,5712.51148905831,4391.59407815306,6234.94645538708,9410.32760420094,4719.95740923656,5516.00396380302,4311.46709487464,4262.5027110519,4325.24491943926,4701.36929130718,3364.75112376684,"'0'"
4290.26,3998.94667092584,4224.53035691976,6872.43890500692,4381.6382490887,6351.04534008723,6894.22903838077,4725.03936458344,4774.52570990245,4312.61001144707,4254.4932021772,4304.57356633122,2263.35659464488,2187.19497271488,"'0'"
4297.44,4007.17322942991,4205.5358879875,3425.66504709529,4338.80511940261,8818.02678080697,7162.93274586727,4712.35561813319,4144.04579348484,4237.52403081345,4209.56545656318,4286.00453810468,3821.77245900021,3757.38295433031,"'0'"
4282.05,3997.18990230122,4256.62096019155,13326.6413569829,4382.42910017419,5906.46576398185,11439.0937775739,4721.34856939567,6484.19596242291,4308.70086583046,4262.61556551042,4310.09162427968,3683.85937163771,12934.1692588004,"'0'"
4307.18,4010.08422014822,4238.29509412308,6153.86226239058,4387.0142063852,7905.10408835698,5419.40953542523,4723.11733925241,4800.14358686668,4318.37369447153,4262.42072886021,4307.02675244345,3798.46900183315,3351.48817427493,"'0'"
4312.82,4012.18800207012,4309.45375935919,8845.21525121362,4398.25076200415,2839.61797543608,5686.64209625049,4639.41856094369,6792.54504775933,4290.55483333093,4256.05835949283,4322.92986086761,4108.7530790653,2942.49401888386,"'0'"
4282.56,3997.91314905147,4192.98469707784,5834.59943515114,4380.35303736511,7722.29338316789,9680.20958106172,4723.66862247607,1378.26289953351,4226.9990339576,4200.3550146663,4278.47692676706,1637.72792653485,7661.45665103147,"'0'"
4293.85,4002.10012036476,4255.86687321247,7972.2752357985,4382.78279193938,2856.04407405793,3931.60169440215,4602.52708441918,3529.2881250969,4216.02801232483,4193.57070859469,4271.90512304878,4043.59533243429,20321.3931404334,"'1'"
4254.36,3994.67057072577,4195.16248651175,2915.27882793759,4337.52788135776,5168.18707091016,9828.56372611458,4709.32420704399,4660.15549900464,4307.72617831422,4254.67820548384,4305.90289662494,2631.10063483744,6744.68127362386,"'0'"
4287.69,3996.65653180433,4303.9135055427,15240.8078879526,4391.91157450328,7486.43459171248,10998.2787294716,4721.77124154572,4114.06127230196,4232.87940804736,4213.99004172498,4315.09691112229,4568.67103991287,17716.58963062,"'1'"
4283.08,3997.94442978695,4257.76768993683,13709.66478733,4382.31799759328,5308.52240704921,2994.0290688944,4699.83199439838,4357.4293634117,4320.90619356133,4265.75445718808,4309.20220367846,6461.58052542159,5189.41678704369,"'1'"
4374.87,4052.5243478109,4255.25554390263,11216.761950083,4396.3384540714,10501.8279693334,8825.9003104685,4723.11382142326,2980.73113762207,4240.94701036805,4233.03083732569,4310.60292047958,3490.44049603471,5429.69521579589,"'0'"
4382.05,4053.94047309576,4283.09389611866,14680.1897962659,4394.9749470403,5244.39418864985,5355.74196537653,4724.08350260992,3862.4468525242,4240.13387267931,4235.14004362524,4328.03884679018,4474.19251600318,6579.52677477534,"'0'"
4273.85,3993.01539997445,4273.85388894679,7705.56510726081,4381.75990660955,2987.46951906921,11062.148085133,4639.49321728035,6275.0380965259,4275.79449656176,4237.90106662299,4295.80940039994,2735.42738714064,14570.4255082264,"'0'"
4285.13,3995.51827138412,4215.03529958855,2879.87020047587,4336.85650311639,4966.82764223532,2818.1352782039,4683.47817268677,2625.69318687201,4248.13153905055,4221.56481890452,4286.87934467456,5889.688224857,19895.1216391268,"'0'"
4295.38,4003.60993819802,4328.58964746562,2474.25082054948,4339.71751978328,9357.00066733845,2543.13755511886,4685.27717198898,4723.86684587017,4336.67845048828,4260.08313307445,4328.56718778825,5387.91220167259,7758.35483368623,"'0'"
4370.77,4055.7722074482,4305.16730465918,5672.71836832636,4398.94216690801,3370.56578233297,5181.94308775111,4638.17026308069,8788.35168379797,4296.08040546899,4274.98738815765,4342.08030235348,3099.70960743699,7392.54102767384,"'0'"
4245.64,4001.79163995837,4348.98615339028,5858.26078138263,4422.51597617844,5263.31322961575,6355.41427166803,4710.8146755091,5652.1056343288,4308.55325849349,4279.67324006394,4327.03180609762,5856.48968634181,10733.3883493691,"'1'"
4420,4071.74309637083,4255.43605179391,3571.416521974,4329.32639582074,6355.74617724219,6913.51893676981,4708.97332841829,3289.21479250818,4249.13606206632,4253.84641638065,4323.84806710947,4611.42613215094,1864.72535121719,"'0'"
4290.26,4001.89669118804,4375.07340532019,4121.88817397828,4339.71116324457,5643.54976733135,7327.03338717021,4706.00893568482,3889.47459669179,4236.49697985424,4221.73445263735,4320.75557071603,6101.61406127089,3065.67351257434,"'0'"
4267.69,3999.15415698341,4201.67192088752,3924.14375937374,4335.66028585447,5109.90505055072,15837.5862721112,4713.84074571908,4373.54763492044,4311.26894298703,4252.6983264996,4302.42076264704,4337.51017445105,5598.29411863753,"'0'"
4295.38,4004.71707023075,4374.27250012671,12593.7862110385,4425.0699076834,4444.18132383152,5526.43067214451,4639.88514841257,4363.69049256175,4291.24593118923,4267.11368087089,4324.33577266646,4237.68416463505,5580.15384488687,"'0'"
4280,3991.91841435471,4280.56571072346,15108.9722086666,4382.23229425614,4582.94916118096,6792.15344201825,4637.42090011324,5984.687030061,4276.65786024404,4244.60639736433,4305.75583612979,3526.30205532962,15724.4346612692,"'0'"
4281.54,3993.92688649125,4296.08533544235,9142.75826609681,4387.54071390655,8052.70311126044,3768.11337957332,4698.15014424164,6239.13940629161,4314.37256737351,4265.70267415849,4322.55289383852,4834.26013697729,2842.4704232739,"'1'"
4310.77,4007.51670968338,4274.29269389199,6512.92372468499,4388.12050199257,7648.04037068728,7953.99508045275,4719.97522552502,3904.47410557356,4237.66398830137,4215.23295378802,4302.67778267603,3704.11811393319,5046.67319351371,"'0'"
4214.87,4013.15125788024,4242.58929133823,4850.17699579797,4388.45376998624,4056.72501082981,2733.90359693512,4596.07960449839,4760.09232114648,4280.22314752579,4223.87311467488,4277.66479381876,3740.02470494399,2487.17589952326,"'1'"
4283.59,3992.77620634068,4247.9031002757,3266.22800089464,4331.39460425738,5860.42287755695,12846.0446551062,4713.98672500973,3358.67445234192,4238.10531814936,4212.35881959822,4292.63602646894,3926.5804020062,3181.76737758771,"'0'"
4289.23,4001.92627107193,4238.94091685025,5868.60251012921,4382.1203949417,9693.0769396289,7138.23034166626,4722.683910492,3578.71571004523,4233.01597674442,4208.70972354611,4284.75910309721,4367.35052363665,14224.7779678225,"'0'"
4269.74,3987.00363091381,4237.70904614546,2613.18187822937,4328.17793718995,7977.13748080445,5634.28556019447,4715.72157354303,2324.79223411417,4233.25244547055,4207.08622539927,4288.7617204501,6172.65784115648,8815.75607932772,"'1'"
4386.15,4061.03118263227,4239.49764354717,7885.71994278806,4394.68011861312,10170.782034843,5619.80298138513,4724.84005537961,4761.54305168822,4332.16773845203,4293.95565838404,4338.8979102786,6342.65579020487,2933.0467388825,"'0'"
4285.64,4000.36494781639,4280.9929009347,3854.73728381253,4340.42184507567,4675.91316340222,7068.37858871811,4667.71277468548,3298.62552480137,4218.76623013656,4201.85869864206,4293.26125500669,3078.14127706262,3617.80555113551,"'0'"
4384.1,4048.41743859479,4269.4384132698,4550.60926734665,4393.79023084498,9572.14545280579,8786.84177363101,4726.53448779789,2142.14754398923,4242.182973123,4236.33880429835,4320.95819493542,4061.32493524312,8786.88759509692,"'0'"
4270.26,3988.57720554271,4315.66867981841,6740.4803933173,4393.41947811413,3952.30883970869,7587.08068724711,4634.5337300275,8138.0847643366,4276.80954599196,4245.84072590475,4309.56316094967,4491.00631737906,8755.52309312128,"'0'"
4298.97,4008.42627402782,4277.42897912824,8008.56872432647,4389.56207533895,4407.5573302761,7315.42636545245,4642.69607627735,7022.43269556435,4287.33292500359,4250.75325787411,4308.16844306609,6415.87718660152,2606.35379269827,"'1'"
4335.9,4022.84361352792,4202.91537095054,12007.5918220313,4394.46583438988,6480.53838902545,8805.20404530553,4724.01189795706,3088.40424829446,4235.19058952034,4229.08345353337,4301.32706601843,6713.36848243776,5998.32874409257,"'0'"
4290.77,4000.8606261752,4297.02511953559,6910.40681659942,4391.30435052293,3027.94843004601,3584.25434231927,4606.58888859001,6446.00682297594,4288.06411374114,4253.49055643182,4303.0598023859,4334.90555583626,5886.58078801678,"'1'"
4305.13,4009.84166182388,4332.95282659484,9199.00722847733,4410.82856599481,3651.07145321004,6176.94607717066,4639.2444088417,5655.64108099628,4292.13193270615,4262.67891937006,4323.12903373388,4883.20244670118,1834.52992177029,"'0'"
4309.23,4009.12549134306,4192.79172524479,13990.883988317,4386.16282137183,6705.71435656995,7609.5671677966,4725.0389823761,2936.64442578383,4234.07182174003,4208.96828178693,4289.13659674592,5514.91426382299,7509.45007445611,"'0'"
4396.92,4068.09652560361,4267.58681779232,6832.76535518416,4393.14437094878,7960.62042935677,6201.22042736994,4726.21345248519,6177.11561235046,4335.06795032486,4299.27340990448,4352.82103698397,3379.80003289857,1666.69286618239,"'0'"
4225.64,4018.69513097216,4302.85573005013,15170.8956349512,4399.29063658807,3845.77456310041,4589.7531023351,4631.23567314523,2996.24955472825,4196.50851290057,4144.05214438344,4267.29627635712,5133.41766701441,12909.3428121021,"'0'"
4312.82,4013.30918254877,4258.26757968784,6533.36574603065,4387.16985689155,6277.02712214246,5917.45391230947,4723.80552609191,10999.7129602795,4314.13117605788,4264.77681953513,4311.91859201549,5698.83331239708,1872.96187745357,"'0'"
4306.67,4008.03234954094,4261.6901960906,3277.12739143363,4337.94392989486,8985.60790098202,9340.47192830774,4712.88453559909,2830.24031961541,4244.49875415776,4223.39233813095,4306.40575720518,5519.477684444,8322.18504107765,"'0'"
4291.79,4001.43026758004,4255.34548819905,11921.3228815709,4381.35785792657,4099.12314690662,5314.17118318828,4640.18275949137,4394.8500016922,4282.28716985972,4245.54619501997,4294.54980021887,4561.82275091241,12587.7458524155,"'0'"
4315.9,4014.01048072589,4267.82170600597,5743.76923098038,4388.73950595402,11965.090072456,6387.55888826683,4722.31646822958,7354.42359604569,4314.18294313599,4270.17768973591,4317.47663646354,5136.75428614646,7584.39972420109,"'0'"
4307.69,4007.90709195188,4210.02351710398,13047.3546109478,4387.56707865419,4308.21803282365,4459.34501937015,4635.79104788627,7662.42615571694,4285.26544306223,4245.83872571341,4291.56652983556,5355.39075483531,7918.01935169777,"'0'"
4306.15,4012.25280213222,4328.53404487045,10901.0655424888,4412.68090588503,8102.93439217673,4909.64476751896,4719.35679769177,2655.34977165277,4236.18279133305,4217.76900972231,4316.84543651938,2090.93857445118,7016.31227519738,"'0'"
4275.9,3992.75311982417,4212.26884177397,9573.07751694723,4378.27854885039,8334.01964431199,9698.40969495797,4723.30786649342,6998.88738855059,4301.50618020238,4253.59743785111,4304.09709755719,4789.51105526821,4423.21730249448,"'0'"
4305.64,4013.11244010415,4231.53596487774,10462.3595092353,4386.82250095647,3738.30047910015,4491.68975083202,4627.09934086484,2334.54632011762,4209.67717834233,4187.23856120903,4275.44124744005,5666.63715443554,6259.54209231952,"'0'"
